business_postal_code,Unnamed: 0,population ,avg_income,inspection_id,inspection_date,inspection_score,inspection_type,violation_description,risk_category,Neighborhoods,Current Police Districts
94110,19,74633,53795,2648_20180731,07/31/2018 12:00:00 AM,86.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,53.0,3.0
94110,19,74633,53795,4449_20161215,12/15/2016 12:00:00 AM,80.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,83.0,9.0
94110,19,74633,53795,45_20170307,03/07/2017 12:00:00 AM,88.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,83.0,9.0
94110,19,74633,53795,2447_20190926,09/26/2019 12:00:00 AM,92.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,53.0,3.0
94110,19,74633,53795,32925_20180306,03/06/2018 12:00:00 AM,90.0,Routine - Unscheduled,Improper or defective plumbing,Low Risk,53.0,3.0
94110,19,74633,53795,1792_20181217,12/17/2018 12:00:00 AM,88.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,53.0,3.0
94110,19,74633,53795,2749_20171102,11/02/2017 12:00:00 AM,93.0,Routine - Unscheduled,High risk food holding temperature,High Risk,83.0,9.0
94110,19,74633,53795,16424_20170209,02/09/2017 12:00:00 AM,92.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,60.0,9.0
94110,19,74633,53795,1366_20190918,09/18/2019 12:00:00 AM,72.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,53.0,3.0
94110,19,74633,53795,59574_20180207,02/07/2018 12:00:00 AM,88.0,Routine - Unscheduled,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,53.0,3.0
94110,19,74633,53795,1231_20180625,06/25/2018 12:00:00 AM,74.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,53.0,3.0
94110,19,74633,53795,2356_20190109,01/09/2019 12:00:00 AM,86.0,Routine - Unscheduled,Improper storage of equipment utensils or linens,Low Risk,53.0,3.0
94110,19,74633,53795,1002_20170928,09/28/2017 12:00:00 AM,85.0,Routine - Unscheduled,High risk food holding temperature,High Risk,53.0,3.0
94110,19,74633,53795,62056_20181107,11/07/2018 12:00:00 AM,88.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,53.0,3.0
94110,19,74633,53795,32671_20170920,09/20/2017 12:00:00 AM,86.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,53.0,3.0
94110,19,74633,53795,32170_20180319,03/19/2018 12:00:00 AM,92.0,Routine - Unscheduled,Food safety certificate or food handler card not available,Low Risk,53.0,3.0
94110,19,74633,53795,7786_20161018,10/18/2016 12:00:00 AM,96.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,53.0,3.0
94110,19,74633,53795,61467_20170828,08/28/2017 12:00:00 AM,88.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,53.0,3.0
94110,19,74633,53795,62735_20190702,07/02/2019 12:00:00 AM,73.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,53.0,3.0
94110,19,74633,53795,33935_20171024,10/24/2017 12:00:00 AM,85.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,83.0,9.0
94110,19,74633,53795,4864_20190708,07/08/2019 12:00:00 AM,78.0,Routine - Unscheduled,High risk vermin infestation,High Risk,53.0,3.0
94110,19,74633,53795,3661_20170628,06/28/2017 12:00:00 AM,80.0,Routine - Unscheduled,High risk vermin infestation,High Risk,53.0,3.0
94110,19,74633,53795,37304_20180103,01/03/2018 12:00:00 AM,76.0,Routine - Unscheduled,Unclean hands or improper use of gloves,High Risk,61.0,9.0
94110,19,74633,53795,33700_20180614,06/14/2018 12:00:00 AM,87.0,Routine - Unscheduled,High risk vermin infestation,High Risk,53.0,3.0
94110,19,74633,53795,7489_20190807,08/07/2019 12:00:00 AM,92.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,53.0,3.0
94110,19,74633,53795,7664_20190404,04/04/2019 12:00:00 AM,93.0,Routine - Unscheduled,High risk vermin infestation,High Risk,53.0,3.0
94110,19,74633,53795,16513_20180226,02/26/2018 12:00:00 AM,83.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,53.0,3.0
94110,19,74633,53795,38580_20171113,11/13/2017 12:00:00 AM,88.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,53.0,3.0
94110,19,74633,53795,2433_20170810,08/10/2017 12:00:00 AM,98.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,53.0,3.0
94110,19,74633,53795,1005_20170713,07/13/2017 12:00:00 AM,78.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,53.0,3.0
94110,19,74633,53795,2610_20161017,10/17/2016 12:00:00 AM,90.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,53.0,3.0
94110,19,74633,53795,1003_20180314,03/14/2018 12:00:00 AM,92.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,53.0,3.0
94110,19,74633,53795,32170_20190405,04/05/2019 12:00:00 AM,84.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,53.0,3.0
94110,19,74633,53795,2659_20180327,03/27/2018 12:00:00 AM,77.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,83.0,9.0
94110,19,74633,53795,1366_20181025,10/25/2018 12:00:00 AM,80.0,Routine - Unscheduled,Improper thawing methods,Moderate Risk,53.0,3.0
94110,19,74633,53795,62735_20190702,07/02/2019 12:00:00 AM,73.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,53.0,3.0
94110,19,74633,53795,2359_20170706,07/06/2017 12:00:00 AM,62.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,53.0,3.0
94110,19,74633,53795,7055_20180711,07/11/2018 12:00:00 AM,75.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,53.0,3.0
94110,19,74633,53795,36024_20161017,10/17/2016 12:00:00 AM,90.0,Routine - Unscheduled,Improper food labeling or menu misrepresentation,Low Risk,53.0,3.0
94110,19,74633,53795,3870_20190318,03/18/2019 12:00:00 AM,77.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,83.0,9.0
94110,19,74633,53795,62056_20181107,11/07/2018 12:00:00 AM,88.0,Routine - Unscheduled,Improper food storage,Low Risk,53.0,3.0
94110,19,74633,53795,7491_20170111,01/11/2017 12:00:00 AM,80.0,Routine - Unscheduled,Improper storage of equipment utensils or linens,Low Risk,53.0,3.0
94110,19,74633,53795,38929_20190226,02/26/2019 12:00:00 AM,80.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,53.0,3.0
94110,19,74633,53795,18514_20180530,05/30/2018 12:00:00 AM,73.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,53.0,3.0
94110,19,74633,53795,63763_20181129,11/29/2018 12:00:00 AM,77.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,53.0,3.0
94110,19,74633,53795,63169_20180717,07/17/2018 12:00:00 AM,88.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,53.0,3.0
94110,19,74633,53795,63576_20190514,05/14/2019 12:00:00 AM,92.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,83.0,9.0
94110,19,74633,53795,999_20180123,01/23/2018 12:00:00 AM,80.0,Routine - Unscheduled,Employee eating or smoking,Moderate Risk,53.0,3.0
94110,19,74633,53795,1619_20170825,08/25/2017 12:00:00 AM,92.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,53.0,3.0
94110,19,74633,53795,2418_20171113,11/13/2017 12:00:00 AM,80.0,Routine - Unscheduled,High risk vermin infestation,High Risk,53.0,3.0
94110,19,74633,53795,37731_20190314,03/14/2019 12:00:00 AM,88.0,Routine - Unscheduled,Low risk vermin infestation,Low Risk,53.0,3.0
94110,19,74633,53795,7772_20190108,01/08/2019 12:00:00 AM,84.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,53.0,3.0
94110,19,74633,53795,7214_20171127,11/27/2017 12:00:00 AM,87.0,Routine - Unscheduled,Low risk vermin infestation,Low Risk,53.0,3.0
94110,19,74633,53795,28976_20180608,06/08/2018 12:00:00 AM,94.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,83.0,9.0
94110,19,74633,53795,3839_20180416,04/16/2018 12:00:00 AM,87.0,Routine - Unscheduled,Permit license or inspection report not posted,Low Risk,37.0,3.0
94110,19,74633,53795,2420_20190404,04/04/2019 12:00:00 AM,92.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,53.0,3.0
94110,19,74633,53795,4874_20190313,03/13/2019 12:00:00 AM,87.0,Routine - Unscheduled,High risk food holding temperature,High Risk,52.0,3.0
94110,19,74633,53795,2358_20170711,07/11/2017 12:00:00 AM,81.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,53.0,3.0
94110,19,74633,53795,63169_20161230,12/30/2016 12:00:00 AM,81.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,53.0,3.0
94110,19,74633,53795,2369_20180313,03/13/2018 12:00:00 AM,83.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,53.0,3.0
94110,19,74633,53795,2347_20180207,02/07/2018 12:00:00 AM,86.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,53.0,3.0
94110,19,74633,53795,1243_20171012,10/12/2017 12:00:00 AM,87.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,37.0,3.0
94110,19,74633,53795,2659_20170306,03/06/2017 12:00:00 AM,79.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,83.0,9.0
94110,19,74633,53795,1008_20180409,04/09/2018 12:00:00 AM,85.0,Routine - Unscheduled,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,53.0,3.0
94110,19,74633,53795,999_20170714,07/14/2017 12:00:00 AM,77.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,53.0,3.0
94110,19,74633,53795,3869_20190826,08/26/2019 12:00:00 AM,89.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,83.0,9.0
94110,19,74633,53795,2893_20180523,05/23/2018 12:00:00 AM,88.0,Routine - Unscheduled,Low risk vermin infestation,Low Risk,53.0,3.0
94110,19,74633,53795,2334_20190509,05/09/2019 12:00:00 AM,81.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,53.0,3.0
94110,19,74633,53795,18514_20190716,07/16/2019 12:00:00 AM,83.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,53.0,3.0
94110,19,74633,53795,1018_20170718,07/18/2017 12:00:00 AM,83.0,Routine - Unscheduled,Low risk vermin infestation,Low Risk,53.0,3.0
94110,19,74633,53795,1792_20170419,04/19/2017 12:00:00 AM,90.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,53.0,3.0
94110,19,74633,53795,63763_20180205,02/05/2018 12:00:00 AM,72.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,53.0,3.0
94110,19,74633,53795,37407_20180522,05/22/2018 12:00:00 AM,77.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,53.0,3.0
94110,19,74633,53795,38580_20190320,03/20/2019 12:00:00 AM,88.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,53.0,3.0
94110,19,74633,53795,7087_20180308,03/08/2018 12:00:00 AM,87.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,53.0,3.0
94110,19,74633,53795,45_20170307,03/07/2017 12:00:00 AM,88.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,83.0,9.0
94110,19,74633,53795,3715_20180508,05/08/2018 12:00:00 AM,92.0,Routine - Unscheduled,Improper storage of equipment utensils or linens,Low Risk,37.0,3.0
94110,19,74633,53795,386_20171116,11/16/2017 12:00:00 AM,84.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,61.0,9.0
94110,19,74633,53795,4917_20180605,06/05/2018 12:00:00 AM,69.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,53.0,3.0
94110,19,74633,53795,3870_20170717,07/17/2017 12:00:00 AM,87.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,83.0,9.0
94110,19,74633,53795,64116_20180827,08/27/2018 12:00:00 AM,94.0,Routine - Unscheduled,Inadequate procedures or records for time as a public health control,Moderate Risk,53.0,3.0
94110,19,74633,53795,2337_20161011,10/11/2016 12:00:00 AM,92.0,Routine - Unscheduled,Inadequate dressing rooms or improper storage of personal items,Low Risk,53.0,3.0
94110,19,74633,53795,1065_20190718,07/18/2019 12:00:00 AM,90.0,Routine - Unscheduled,Inadequate dressing rooms or improper storage of personal items,Low Risk,53.0,3.0
94110,19,74633,53795,7738_20180611,06/11/2018 12:00:00 AM,78.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,53.0,3.0
94110,19,74633,53795,38580_20170419,04/19/2017 12:00:00 AM,83.0,Routine - Unscheduled,High risk vermin infestation,High Risk,53.0,3.0
94110,19,74633,53795,1005_20170713,07/13/2017 12:00:00 AM,78.0,Routine - Unscheduled,Inadequate ventilation or lighting,Low Risk,53.0,3.0
94110,19,74633,53795,4449_20190128,01/28/2019 12:00:00 AM,83.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,83.0,9.0
94110,19,74633,53795,1399_20171025,10/25/2017 12:00:00 AM,96.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,53.0,3.0
94110,19,74633,53795,3623_20170914,09/14/2017 12:00:00 AM,81.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,53.0,3.0
94110,19,74633,53795,5889_20170915,09/15/2017 12:00:00 AM,96.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,53.0,3.0
94110,19,74633,53795,63763_20181129,11/29/2018 12:00:00 AM,77.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,53.0,3.0
94110,19,74633,53795,5025_20170314,03/14/2017 12:00:00 AM,96.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,83.0,9.0
94110,19,74633,53795,34708_20170906,09/06/2017 12:00:00 AM,90.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,83.0,9.0
94110,19,74633,53795,16349_20170928,09/28/2017 12:00:00 AM,94.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,53.0,3.0
94110,19,74633,53795,21807_20171030,10/30/2017 12:00:00 AM,86.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,83.0,9.0
94110,19,74633,53795,1003_20170823,08/23/2017 12:00:00 AM,86.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,53.0,3.0
94110,19,74633,53795,59935_20171027,10/27/2017 12:00:00 AM,90.0,Routine - Unscheduled,Unclean nonfood contact surfaces,Low Risk,83.0,9.0
94110,19,74633,53795,2369_20170809,08/09/2017 12:00:00 AM,86.0,Routine - Unscheduled,Low risk vermin infestation,Low Risk,53.0,3.0
94110,19,74633,53795,62735_20161107,11/07/2016 12:00:00 AM,76.0,Routine - Unscheduled,Foods not protected from contamination,Moderate Risk,53.0,3.0
94110,19,74633,53795,384_20190321,03/21/2019 12:00:00 AM,73.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,61.0,9.0
94110,19,74633,53795,2317_20180411,04/11/2018 12:00:00 AM,90.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,53.0,3.0
94110,19,74633,53795,5025_20171003,10/03/2017 12:00:00 AM,92.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,83.0,9.0
94110,19,74633,53795,2347_20180207,02/07/2018 12:00:00 AM,86.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,53.0,3.0
94110,19,74633,53795,2690_20180522,05/22/2018 12:00:00 AM,89.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,83.0,9.0
94110,19,74633,53795,36589_20170914,09/14/2017 12:00:00 AM,81.0,Routine - Unscheduled,Other moderate risk violation,Moderate Risk,53.0,3.0
94110,19,74633,53795,33700_20161018,10/18/2016 12:00:00 AM,94.0,Routine - Unscheduled,Food safety certificate or food handler card not available,Low Risk,53.0,3.0
94110,19,74633,53795,36348_20181212,12/12/2018 12:00:00 AM,92.0,Routine - Unscheduled,Food safety certificate or food handler card not available,Low Risk,53.0,3.0
94110,19,74633,53795,58803_20170307,03/07/2017 12:00:00 AM,88.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,90.0,9.0
94110,19,74633,53795,62739_20180109,01/09/2018 12:00:00 AM,93.0,Routine - Unscheduled,Improper reheating of food,High Risk,53.0,3.0
94110,19,74633,53795,4481_20190813,08/13/2019 12:00:00 AM,94.0,Routine - Unscheduled,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,37.0,3.0
94110,19,74633,53795,7786_20190729,07/29/2019 12:00:00 AM,87.0,Routine - Unscheduled,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,53.0,3.0
94110,19,74633,53795,58573_20170420,04/20/2017 12:00:00 AM,98.0,Routine - Unscheduled,Unclean or degraded floors walls or ceilings,Low Risk,53.0,3.0
94110,19,74633,53795,3839_20170721,07/21/2017 12:00:00 AM,81.0,Routine - Unscheduled,No thermometers or uncalibrated thermometers,Low Risk,37.0,3.0
94110,19,74633,53795,64501_20171116,11/16/2017 12:00:00 AM,79.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,61.0,9.0
94110,19,74633,53795,2649_20170831,08/31/2017 12:00:00 AM,76.0,Routine - Unscheduled,Unclean or unsanitary food contact surfaces,High Risk,53.0,3.0
94110,19,74633,53795,37407_20190613,06/13/2019 12:00:00 AM,78.0,Routine - Unscheduled,High risk vermin infestation,High Risk,53.0,3.0
94110,19,74633,53795,32925_20181205,12/05/2018 12:00:00 AM,82.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,53.0,3.0
94110,19,74633,53795,36687_20170720,07/20/2017 12:00:00 AM,80.0,Routine - Unscheduled,High risk vermin infestation,High Risk,53.0,3.0
94110,19,74633,53795,7645_20161230,12/30/2016 12:00:00 AM,90.0,Routine - Unscheduled,Improper food labeling or menu misrepresentation,Low Risk,53.0,3.0
94110,19,74633,53795,4922_20161121,11/21/2016 12:00:00 AM,96.0,Routine - Unscheduled,Moderate risk vermin infestation,Moderate Risk,53.0,3.0
94110,19,74633,53795,39398_20171020,10/20/2017 12:00:00 AM,85.0,Routine - Unscheduled,Unapproved or unmaintained equipment or utensils,Low Risk,83.0,9.0
94110,19,74633,53795,1231_20171031,10/31/2017 12:00:00 AM,74.0,Routine - Unscheduled,High risk food holding temperature,High Risk,53.0,3.0
94110,19,74633,53795,1337_20190729,07/29/2019 12:00:00 AM,84.0,Routine - Unscheduled,High risk food holding temperature,High Risk,83.0,9.0
94110,19,74633,53795,5257_20190911,09/11/2019 12:00:00 AM,82.0,Routine - Unscheduled,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,53.0,3.0
94110,19,74633,53795,4959_20180718,07/18/2018 12:00:00 AM,86.0,Routine - Unscheduled,Moderate risk food holding temperature,Moderate Risk,53.0,3.0
94110,19,74633,53795,61467_20180213,02/13/2018 12:00:00 AM,92.0,Routine - Unscheduled,Other moderate risk violation,Moderate Risk,53.0,3.0
94110,19,74633,53795,1005_20190808,08/08/2019 12:00:00 AM,88.0,Routine - Unscheduled,Improper or defective plumbing,Low Risk,53.0,3.0
94110,19,74633,53795,61579_20170630,06/30/2017 12:00:00 AM,67.0,Routine - Unscheduled,Inadequate and inaccessible handwashing facilities,Moderate Risk,53.0,3.0
94110,19,74633,53795,61736_20170713,07/13/2017 12:00:00 AM,86.0,Routine - Unscheduled,Inadequate or unsanitary refuse containers or area or no garbage service,Low Risk,53.0,3.0
